comment_id,message,feeling_neg,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,pos_emoji_c,neu_emoji_c,neg_emoji_c
ct_634,I WE US KAMALA WILL CARRY YOU TO THE FINISH LINE ,,0,0,0,0,0,0,0,0,0
ct_636,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_637,fully heart language this album communicates,,0,0,0,0,0,0,0,0,0
ct_638,:eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_640,THIRD STRING ,,0,0,0,0,0,0,0,0,0
ct_641,:purple_heart::purple_heart::purple_heart:,,0,0,0,0,0,0,0,0,0
ct_644,FOURTH ABOUT TO ARRIVE,,0,0,0,0,0,0,0,0,0
ct_647,stupendo :red_heart::red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_648,👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_656,!!!,,0,0,0,0,0,0,0,0,0
ct_657,Cherry,,0,0,0,0,0,0,0,0,0
ct_659,:two_hearts:,,0,0,0,0,0,0,0,0,0
ct_660,super track,,0,0,0,0,0,0,0,0,0
ct_663,Ethereal ,,0,0,0,0,0,0,0,0,0
ct_664,:cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_666,cherry,,0,0,0,0,0,0,0,0,0
ct_668,cherry blossom girl :smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_669,:cherry_blossom::cherry_blossom::cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_670,:red_heart::red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_675,from above,,0,0,0,0,0,0,0,0,0
ct_676,:cherries::cherry_blossom::cherries::cherry_blossom::cherries::cherry_blossom::cherries::cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_677,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_679,she has Alien eyes,,0,0,0,0,0,0,0,0,0
ct_681,is she my aNGEL,,0,0,0,0,0,0,0,0,0
ct_682,cherrie and cheers all,,0,0,0,0,0,0,0,0,0
ct_683,:cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_684,:cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom::cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_685,:speaker_high_volume::speaker_medium_volume::speaker_high_volume:,,0,0,0,0,0,0,0,0,0
ct_686,:eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_687,CANT LOOK ABOVE CAUSE IT BURNS MY EYS. BUT SHE COVERS THE SUN MY WIFE,,0,0,0,0,0,0,0,0,0
ct_688,that arturia is too loud,X,0,0,0,0,0,0,0,0,0
ct_690,:horse_racing::skier::person_surfing::person_rowing_boat::person_swimming:....:mermaid:,,0,0,0,0,0,0,0,0,0
ct_691,the air is vibrating,,0,0,0,0,0,0,0,0,0
ct_693,THE WOMEN ABOVE THE WOMEN BELOW THE MAKES IT TRUE,,0,0,0,0,0,0,0,0,0
ct_694,@The Shooting Star :face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_695,Que manija locooo :blue_circle::white_circle::sun::white_circle::blue_circle:,,0,0,0,0,0,0,0,0,0
ct_701,:rocket: :alien::musical_notes::tumbler_glass::smiling_face_with_sunglasses:,,0,0,0,0,0,0,0,0,0
ct_702,THIS MUSIC IS LIKE A COCAINE HEAD AS BIG AS DANA WHITES HEAD,,0,0,0,0,0,0,0,0,0
ct_703,great track,,0,0,0,0,0,0,0,0,0
ct_707,:two_hearts::two_hearts::two_hearts::two_hearts::two_hearts::two_hearts:,,0,0,0,0,0,0,0,0,0
ct_711,OOOF bass,,0,0,0,0,0,0,0,0,0
ct_716,NOCHEUFC NO TACO WHO MISS WIEGHT,,0,0,0,0,0,0,0,0,0
ct_717,The next song is Highschool Lover,,0,0,0,0,0,0,0,0,0
ct_718,:bomb:,,0,0,0,0,0,0,0,0,0
ct_719,:face-orange-raised-eyebrow:,,0,0,0,0,0,0,0,0,0
ct_721,🙌🏻,,0,0,0,0,0,0,0,0,0
ct_722,:socialdist:,,0,0,0,0,0,0,0,0,0
ct_724,Is Melissa on the list of tracks? ,,0,0,0,0,0,0,0,0,0
ct_725,:robot::mechanical_arm::flying_saucer::musical_notes:,,0,0,0,0,0,0,0,0,0
ct_728,No @Headsknow ,,0,0,0,0,0,0,0,0,0
ct_729,@blue_scape Yes i think,,0,0,0,0,0,0,0,0,0
ct_731,Thanks ,,0,0,0,0,0,0,0,0,0
ct_733,3 2 1 1 1 1,,0,0,0,0,0,0,0,0,0
ct_738,:fireworks: :fireworks: :fireworks:,,0,0,0,0,0,0,0,0,0
ct_739,:elbowcough:,,0,0,0,0,0,0,0,0,0
ct_741,:eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_744,From the setlist: Highschool Lover - Surfing on a Rocket - Don't Be Light - Alone in Kyoto @Headsknow ,,0,0,0,0,0,0,0,0,0
ct_751,Oh my what a selection thank you @blue_scape ,,0,0,0,0,0,0,0,0,0
ct_752,bass:red_heart::flying_saucer:,,0,0,0,0,0,0,0,0,0
ct_757,"Did they already play ""All i need""?",,0,0,0,0,0,0,0,0,0
ct_759,those Solina strings:heart_with_ribbon:,,0,0,0,0,0,0,0,0,0
ct_763,:shooting_star:,,0,0,0,0,0,0,0,0,0
ct_770,MUTO WETBACK COMO MI. ES BUENO ,,0,0,0,0,0,0,0,0,0
ct_772,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_773,:two_hearts::two_hearts::two_hearts::two_hearts::two_hearts::two_hearts:,,0,0,0,0,0,0,0,0,0
ct_774,youre my playground love,,0,0,0,0,0,0,0,0,0
ct_775,Those jazzy chords:sparkling_heart::sparkling_heart:,,0,0,0,0,0,0,0,0,0
ct_776,:musical_keyboard: :musical_keyboard: :musical_keyboard:,,0,0,0,0,0,0,0,0,0
ct_778,Love is in the AIR,,0,0,0,0,0,0,0,0,0
ct_779,what was the last song?,,0,0,0,0,0,0,0,0,0
ct_781,Alone in Kyoto ,,0,0,0,0,0,0,0,0,0
ct_782,run it was called,,0,0,0,0,0,0,0,0,0
ct_785,Air is breathable,,0,0,0,0,0,0,0,0,0
ct_787,:nail_polish:,,0,0,0,0,0,0,0,0,0
ct_788,The Virgin Suicides :red_heart:,,0,0,0,0,0,0,0,0,0
ct_789,:eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_791,chill & nice perfect to fk,,0,0,0,0,0,0,0,0,0
ct_792,Serious Pink Floyd vibes off this one,,0,0,0,0,0,0,0,0,0
ct_793,Such a bowl of remember berries. ,,0,0,0,0,0,0,0,0,0
ct_794,:red_heart::red_heart::red_heart: desde México,,0,0,0,0,0,0,0,0,0
ct_796,Soaking in this nostalgia ,,0,0,0,0,0,0,0,0,0
ct_797,@blue_scape Who knows...? :winking_face_with_tongue: ,,0,0,0,0,0,0,0,0,0
ct_799,Please come to Japan:heart_exclamation:,,0,0,0,0,0,0,0,0,0
ct_804,:fire:,,0,0,0,0,0,0,0,0,0
ct_807,how long is this concert ? anyone know,,0,0,0,0,0,0,0,0,0
ct_810,Vladimir this is for you,,0,0,0,0,0,0,0,0,0
ct_811,Two or three songs left @popcorntommy ,,0,0,0,0,0,0,0,0,0
ct_813,each little detail its such huge sensibility composing ,,0,0,0,0,0,0,0,0,0
ct_814,never ever thought it could be play live,,0,0,0,0,0,0,0,0,0
ct_816,and the way they are interpreting it live OOOF,,0,0,0,0,0,0,0,0,0
ct_818,:eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_819,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,,0,0,0,0,0,0,0,0,0
ct_825,@ARTE Concert thx again for sharing :face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_827,amazing !! wanna see u guys come to strasbourg !!!!,,0,0,0,0,0,0,0,0,0
ct_828,:high_voltage:,,0,0,0,0,0,0,0,0,0
ct_829,:raising_hands::raising_hands::raising_hands:,,0,0,0,0,0,0,0,0,0
ct_830,🙌🏻,,0,0,0,0,0,0,0,0,0
ct_833,:hand-orange-covering-eyes:,,0,0,0,0,0,0,0,0,0
ct_834,You guys and gals in the comments are great give yourselves a round of applause. Thanks for making this even more fun,,0,0,0,0,0,0,0,0,0
ct_835,:flashlight: :grinning_face_with_sweat:,,0,0,0,0,0,0,0,0,0
ct_836,:heart_with_arrow:,,0,0,0,0,0,0,0,0,0
ct_837,:two_hearts:,,0,0,0,0,0,0,0,0,0
ct_838,This is amazing!!!! :weary_cat::smiling_cat_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_841,:revolving_hearts::revolving_hearts::revolving_hearts:,,0,0,0,0,0,0,0,0,0
ct_845,:fire: :fire: :fire:,,0,0,0,0,0,0,0,0,0
ct_847,who are playing the background synths?,,0,0,0,0,0,0,0,0,0
ct_851,the drummer is perfect for them,,0,0,0,0,0,0,0,0,0
ct_852,caution for epileptics :black_heart:,,0,0,0,0,0,0,0,0,0
ct_853,:light_bulb::light_bulb::light_bulb:,,0,0,0,0,0,0,0,0,0
ct_855,are they playing to a backing track of strings synths?,,0,0,0,0,0,0,0,0,0
ct_857,half playback,,0,0,0,0,0,0,0,0,0
ct_859,yes they are,,0,0,0,0,0,0,0,0,0
ct_862,:right_facing_fist::mending_heart::left_facing_fist:,,0,0,0,0,0,0,0,0,0
ct_864,So good. Wave on. ,,0,0,0,0,0,0,0,0,0
ct_865,such a groove ,,0,0,0,0,0,0,0,0,0
ct_869,:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,,0,0,0,0,0,0,0,0,0
ct_871,:rocket-red-countdown-liftoff:,,0,0,0,0,0,0,0,0,0
ct_873,:hand-orange-covering-eyes::face-blue-wide-eyes::face-orange-raised-eyebrow::face-fuchsia-tongue-out::hand-orange-covering-eyes::face-blue-wide-eyes::face-orange-raised-eyebrow::face-fuchsia-tongue-out::hand-pink-waving:,,0,0,0,0,0,0,0,0,0
ct_875,:yougotthis:,,0,0,0,0,0,0,0,0,0
ct_876,:elbowcough::elbowcough:,,0,0,0,0,0,0,0,0,0
ct_877,I :red_heart: ARTE,,0,0,0,0,0,0,0,0,0
ct_878,this is so good:cat-orange-whistling:,,0,0,0,0,0,0,0,0,0
ct_880,A beautifully polished show! A rare gem these days...,,0,0,0,0,0,0,0,0,0
ct_881,🙌🏻,,0,0,0,0,0,0,0,0,0
ct_882,👏🏻👏🏻👏🏻👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_883,fresh AIR as in back 1998 crazy1,,0,0,0,0,0,0,0,0,0
ct_885,:sparkling_heart:,,0,0,0,0,0,0,0,0,0
ct_886,All parts of yes!!! ,,0,0,0,0,0,0,0,0,0
ct_891,:face_blowing_a_kiss::smiling_face_with_heart_eyes::face_blowing_a_kiss::partying_face::disguised_face::smiling_face_with_hearts::nerd_face::smiling_face_with_hearts::smiling_face_with_sunglasses::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_893,Alone in Kyotot!!!!!,,0,0,0,0,0,0,0,0,0
ct_897,👏🏼👏🏼👏🏼,,0,0,0,0,0,0,0,0,0
ct_898,Lost in Translation ,,0,0,0,0,0,0,0,0,0
ct_901,:clinking_glasses:,,0,0,0,0,0,0,0,0,0
ct_902,@blue_scape thank you ,,0,0,0,0,0,0,0,0,0
ct_905,:partying_face::pleading_face::winking_face_with_tongue:,,0,0,0,0,0,0,0,0,0
ct_906,@ARTE Concert merci ,,0,0,0,0,0,0,0,0,0
ct_908,:cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_909,:japanese_castle::japanese_dolls::cherry_blossom:,,0,0,0,0,0,0,0,0,0
ct_910,such a beautiful track Kyoto,,0,0,0,0,0,0,0,0,0
ct_911,Immensi :red_heart:,,0,0,0,0,0,0,0,0,0
ct_912,:red_heart: to be lost,,0,0,0,0,0,0,0,0,0
ct_913,Lost in Translation :red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_914,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_915,my favorite track :heart_with_ribbon:,,0,0,0,0,0,0,0,0,0
ct_917,<3,,0,0,0,0,0,0,0,0,0
ct_919,:two_hearts::two_hearts::two_hearts::two_hearts:,,0,0,0,0,0,0,0,0,0
ct_921,Thanks for bringing us such content Arte,,0,0,0,0,0,0,0,0,0
ct_923,VIVE ARTE VIVE YOUTUBE:face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,,0,0,0,0,0,0,0,0,0
ct_926,breathtaking,,0,0,0,0,0,0,0,0,0
ct_927,"""For relaxing times, make it Suntory times."" ",,0,0,0,0,0,0,0,0,0
ct_929,:eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_931,Pour Arte hip hip hip .... ? ,,0,0,0,0,0,0,0,0,0
ct_933,those vocals.... OOOF,,0,0,0,0,0,0,0,0,0
ct_935,Thanks for not cutting out a song :winking_face: @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_936,beautiful wow,,0,0,0,0,0,0,0,0,0
ct_938,:hatching_chick:,,0,0,0,0,0,0,0,0,0
ct_943,:glowing_star:,,0,0,0,0,0,0,0,0,0
ct_944,"this band, this music, brings me hope in future... we need quality in music!!",,0,0,0,0,0,0,0,0,0
ct_945,A thousand thanks ARTE!:star_struck::thumbs_up::smiling_cat_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_947,This really made my day. ,,0,0,0,0,0,0,0,0,0
ct_948,👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_952,Big up much love to all from Detroit Michigan ,,0,0,0,0,0,0,0,0,0
ct_954,quality ...rare these days,,0,0,0,0,0,0,0,0,0
ct_956,I was there. Mind blowing brilliance. loved every second and didnt want it to end. Thank you Air x,,0,0,0,0,0,0,0,0,0
ct_958,:winking_face_with_tongue:,,0,0,0,0,0,0,0,0,0
ct_959,🙌🏻,,0,0,0,0,0,0,0,0,0
ct_960,Thank you so so mch for this gift @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_962,MERCI AIR MERCI ARTE MERCI YOUTUBE:purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,,0,0,0,0,0,0,0,0,0
ct_964,whats this final song btw?,,0,0,0,0,0,0,0,0,0
ct_969,Electronic Performers,,0,0,0,0,0,0,0,0,0
ct_971,:full_moon_face::rocket:,,0,0,0,0,0,0,0,0,0
ct_975,where is my first usb mp3 player :star_struck:,,0,0,0,0,0,0,0,0,0
ct_976,:hands-yellow-heart-red: :globe_with_meridians:,,0,0,0,0,0,0,0,0,0
ct_978,thank you,,0,0,0,0,0,0,0,0,0
ct_979,RIGHT TAP ,,0,0,0,0,0,0,0,0,0
ct_980,:face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_982,"I watched this on streaming the whole weekend after the gig until it was taken down, great to have it for a year!",,0,0,0,0,0,0,0,0,0
ct_983,RIGHT RIGHT TAP,,0,0,0,0,0,0,0,0,0
ct_987,@Emmet Brown A French Pun,,0,0,0,0,0,0,0,0,0
ct_988,:ghost:,,0,0,0,0,0,0,0,0,0
ct_989,scary,X,0,0,0,0,0,0,0,0,0
ct_990,:musical_keyboard::heart_with_ribbon:,,0,0,0,0,0,0,0,0,0
ct_991,will this stay on YouTube ? @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_998,:fire:,,0,0,0,0,0,0,0,0,0
ct_1000,UNITED @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_1004,@ARTE Concert A French/German TV for a French Band,,0,0,0,0,0,0,0,0,0
ct_1005,Riding on magnetic waves,,0,0,0,0,0,0,0,0,0
ct_1009,Thanks for not cutting out a song :winking_face: @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_1010,🙌🏻🙏🏻,,0,0,0,0,0,0,0,0,0
ct_1011,INcredible sound,,0,0,0,0,0,0,0,0,0
ct_1012,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_1013,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_1015,Where is sawtooth solo on MS-20,,0,0,0,0,0,0,0,0,0
ct_1019,:fireworks: :fireworks: :fireworks:,,0,0,0,0,0,0,0,0,0
ct_1024,Austin Texas is ready for AIR 🙌🏽🙌🏽,,0,0,0,0,0,0,0,0,0
ct_1026,oh no visitours thought viewers lol,,0,0,0,0,0,0,0,0,0
ct_1027,So fragile and epic in one moment,,0,0,0,0,0,0,0,0,0
ct_1030,said lost in translation and I was @ARTE Concert lol,,0,0,0,0,0,0,0,0,0
ct_1035,PSYCHE :grinning_face:,,0,0,0,0,0,0,0,0,0
ct_1036,:face_with_tears_of_joy:,,0,0,0,0,0,0,0,0,0
ct_1038,@ARTE Concert Always quality Thank You,,0,0,0,0,0,0,0,0,0
ct_1041,:face-fuchsia-wide-eyes:,,0,0,0,0,0,0,0,0,0
ct_1042,Playground Love :heart_suit:,,0,0,0,0,0,0,0,0,0
ct_1043,thanks @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_1045,👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_1046,:hand-orange-covering-eyes:,,0,0,0,0,0,0,0,0,0
ct_1047,whistle it,,0,0,0,0,0,0,0,0,0
ct_1050,suuuuperrrrrrr:red_heart::glowing_star:,,0,0,0,0,0,0,0,0,0
ct_1051,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_1053,thank you Arte :heart_with_ribbon:,,0,0,0,0,0,0,0,0,0
ct_1054,Many thanks for the recording and thanks for not cutting out a song :winking_face: @ARTE Concert ,,0,0,0,0,0,0,0,0,0
ct_1058,:fish-orange-wide-eyes::fish-orange-wide-eyes::fish-orange-wide-eyes::fish-orange-wide-eyes:,,0,0,0,0,0,0,0,0,0
ct_1059,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,,0,0,0,0,0,0,0,0,0
ct_1061,They are amazing!!!,,0,0,0,0,0,0,0,0,0
ct_1062,👏🏻 👏🏻 👏🏻,,0,0,0,0,0,0,0,0,0
ct_1063,do it again please,,0,0,0,0,0,0,0,0,0
ct_1065,Thanks Arte thanks Air ,,0,0,0,0,0,0,0,0,0
ct_1066,:face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-fuchsia-tongue-out:,,0,0,0,0,0,0,0,0,0
ct_1067,👏🏻👏🏻👏🏻👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_1069,MAGNIFIQUE:purple_heart::purple_heart::purple_heart::purple_heart:,,0,0,0,0,0,0,0,0,0
ct_1079,people aer people why i cant you and i get along so naturallly,,0,0,0,0,0,0,0,0,0
ct_1082,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,,0,0,0,0,0,0,0,0,0
ct_1086,:grinning_cat_with_smiling_eyes:,,0,0,0,0,0,0,0,0,0
ct_1087,thank you arte :),,0,0,0,0,0,0,0,0,0
ct_1090,thank you for this,,0,0,0,0,0,0,0,0,0
ct_1093,Bye from Germany ,,0,0,0,0,0,0,0,0,0
ct_1095,Thank you so much Arte concert!! :two_hearts::two_hearts::two_hearts:,,0,0,0,0,0,0,0,0,0
ct_1099,:red_heart::red_heart::red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_1100,Needless to say I subscribed ,,0,0,0,0,0,0,0,0,0
ct_1102,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_1104,incredible. ,,0,0,0,0,0,0,0,0,0
ct_1,is it live a concert stream?,,0,0,0,0,0,0,0,0,0
ct_5,Hello everybody! Lets enjoy the show!,,0,0,0,0,0,0,0,0,0
ct_6,:eyes-pink-heart-shape::eyes-pink-heart-shape::eyes-pink-heart-shape:,,0,0,0,0,0,0,0,0,0
ct_7,Hello 🙌🏻:partying_face: woow 🙌🏻🙌🏻,,0,0,0,0,0,0,0,0,0
ct_11,All profits for play25 shows going to charity,,0,0,0,0,0,0,0,0,0
ct_13,The concert got great reviews in the Belgian press.,,0,0,0,0,0,0,0,0,0
ct_16,"Well the stuff you can hear sounds good, except the stuff Moby is doing...",,0,0,0,0,0,0,0,0,0
ct_18,agree lol ,,0,0,0,0,0,0,0,0,0
ct_19,Nice! :smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_20,Thanks for the surprise. Very cool!!,,0,0,0,0,0,0,0,0,0
ct_22,👏🏻👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_24,still happy we can enjoy some of the concert,,0,0,0,0,0,0,0,0,0
ct_25,A trip down memory lane for most of the ppl there I suppose,,0,0,0,0,0,0,0,0,0
ct_26,👏🏻👏🏻👏🏻,,0,0,0,0,0,0,0,0,0
ct_27,well he be playing lots of stuff :),,0,0,0,0,0,0,0,0,0
ct_30,he doesn't have tattoos anymore?,,0,0,0,0,0,0,0,0,0
ct_32,A full Sportpaleis will hold 17000,,0,0,0,0,0,0,0,0,0
ct_33,Great 🙌🏻🙌🏻energy :smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_34,This sounds absolutely terrible and empty,X,0,0,0,0,0,0,0,0,0
ct_41,"@ARTE Concert Yes, I've seen lots of shows which were great! This one isn't sadly.",X,0,0,0,0,0,0,0,0,0
ct_43,Eric does hate watching not good for your brain,,0,0,0,0,0,0,0,0,0
ct_44,whick track is it plz,,0,0,0,0,0,0,0,0,0
ct_46,:star_struck: Merci Arte Concert !! :smiling_face_with_hearts::face_blowing_a_kiss::face_blowing_a_kiss:,,0,0,0,0,0,0,0,0,0
ct_47,it's go,,0,0,0,0,0,0,0,0,0
ct_48,"Haha sorry I love Moby and the album Play, but this is just not what I was hoping for at all. Bye!",X,0,0,0,0,0,0,0,0,0
ct_53,:smiling_face_with_hearts:,,0,0,0,0,0,0,0,0,0
ct_55,💃🏻💃🏻💃🏻🙌🏻🙌🏻,,0,0,0,0,0,0,0,0,0
ct_59,Thanks for broadcasting ,,0,0,0,0,0,0,0,0,0
ct_60,@ARTE Concert thanks for sharing this show,,0,0,0,0,0,0,0,0,0
ct_62,1. My Weakness2. In My Heart3.Go,,0,0,0,0,0,0,0,0,0
ct_65,inch es ba nayum,,0,0,0,0,0,0,0,0,0
ct_66,CRACK!!,,0,0,0,0,0,0,0,0,0
ct_69,Dance everybody!,,0,0,0,0,0,0,0,0,0
ct_81,:hand-pink-waving::hand-pink-waving::hand-pink-waving:,,0,0,0,0,0,0,0,0,0
ct_85,:face_screaming_in_fear::fire:,,0,0,0,0,0,0,0,0,0
ct_88,:hand-pink-waving::person-turqouise-waving:,,0,0,0,0,0,0,0,0,0
ct_89,I was there. What a night! :party_popper: Soooo good!!! :star_struck::musical_notes::collision::musical_notes::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_93,:red_heart: :red_heart: ,,0,0,0,0,0,0,0,0,0
ct_94,SO excited! It's finally Moby Nite,,0,0,0,0,0,0,0,0,0
ct_95,:face-blue-smiling:,,0,0,0,0,0,0,0,0,0
ct_96,ROCK THE BODIES,,0,0,0,0,0,0,0,0,0
ct_98,"Been looking forward to watching this, since I saw the event go up!",,0,0,0,0,0,0,0,0,0
ct_100,Evening Arte Concert!,,0,0,0,0,0,0,0,0,0
ct_101,5. Flower / Find My Baby,,0,0,0,0,0,0,0,0,0
ct_103,This guy i just special!!!!,,0,0,0,0,0,0,0,0,0
ct_105,"I guess I am kinda traditional, I love ""Praise You"" best ",,0,0,0,0,0,0,0,0,0
ct_107,omg this was filmed on my birthday :grinning_face: ,,0,0,0,0,0,0,0,0,0
ct_114,Merci arte :revolving_hearts::revolving_hearts::face_blowing_a_kiss::revolving_hearts::revolving_hearts::face_blowing_a_kiss::revolving_hearts::face_blowing_a_kiss::revolving_hearts:,,0,0,0,0,0,0,0,0,0
ct_115,love u all:red_heart:,,0,0,0,0,0,0,0,0,0
ct_116,"Unfortunately he didn't play ""That's when I Reach for my Revolver"".",X,0,0,0,0,0,0,0,0,0
ct_118,12 points from Germany tonight,,0,0,0,0,0,0,0,0,0
ct_121,It's great that people are here from everywhere-Global Arte Community in Musica,,0,0,0,0,0,0,0,0,0
ct_124,Woaw :slightly_smiling_face: ,,0,0,0,0,0,0,0,0,0
ct_125,:green_heart::white_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_127,Good music has no frontier !,,0,0,0,0,0,0,0,0,0
ct_130,These singers are dang good,,0,0,0,0,0,0,0,0,0
ct_132,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,,0,0,0,0,0,0,0,0,0
ct_134,Gone in 60 seconds,,0,0,0,0,0,0,0,0,0
ct_136,the Best day of my year,,0,0,0,0,0,0,0,0,0
ct_137,greetings from Ccs-Vzla,,0,0,0,0,0,0,0,0,0
ct_138,:partying_face:,,0,0,0,0,0,0,0,0,0
ct_139,hola Moby :face_blowing_a_kiss:,,0,0,0,0,0,0,0,0,0
ct_141,Belgium is the best place,,0,0,0,0,0,0,0,0,0
ct_142,te amo :red_heart:,,0,0,0,0,0,0,0,0,0
ct_143,He's so no frills! Just a guy! LOVE you Moby for that,,0,0,0,0,0,0,0,0,0
ct_144,YES-having a wonderful time so far,,0,0,0,0,0,0,0,0,0
ct_146,:face-fuchsia-wide-eyes:,,0,0,0,0,0,0,0,0,0
ct_151,Nadia :smiling_face_with_hearts::red_heart::red_heart::red_heart::red_heart:,,0,0,0,0,0,0,0,0,0
ct_152,👍🏻👍🏻,,0,0,0,0,0,0,0,0,0
ct_153,:blue_heart:,,0,0,0,0,0,0,0,0,0
ct_154,:yellow_heart:,,0,0,0,0,0,0,0,0,0
ct_155,Sascha :winking_face:,,0,0,0,0,0,0,0,0,0
ct_156,:fire:,,0,0,0,0,0,0,0,0,0
ct_157,I have chills,,0,0,0,0,0,0,0,0,0
ct_159,so lovely I will cry,,0,0,0,0,0,0,0,0,0
ct_160,I love Moby and i love the guys of @ARTE Concert for their great performances - THANK YOU - merci! :yougotthis:,,0,0,0,0,0,0,0,0,0
ct_161,"i first heard him, with his awesome punk cd, so deep, but the depth kept all within his music",,0,0,0,0,0,0,0,0,0
ct_162,:blue_heart:,,0,0,0,0,0,0,0,0,0
ct_163,:yellow_heart:,,0,0,0,0,0,0,0,0,0
ct_164,anyone have a tissue?,,0,0,0,0,0,0,0,0,0
ct_168,"@ARTE Concert Choklate, Nadia Christine Duggin, Julie Mintz, Lady Blackbird are THE BEST Vovalists on this fcking Planet!",,0,0,0,0,0,0,0,0,0
ct_170,"Thank you for their names, Julian! I didn't know them",,0,0,0,0,0,0,0,0,0
ct_172,"@ARTE Concert you make everytime a great job, thank you for the Hellfest as well :slightly_smiling_face: ",,0,0,0,0,0,0,0,0,0
