comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_131,@BornAgainArmy,2025-01-16T04:27:23+00:00,"26 days, 8:54:23","Solution: Repent and obey. Your purpose in life is to prove yourself to your creator, not the pleasures of this world."
ct_132,@afr4847,2025-01-16T00:25:49+00:00,"26 days, 4:52:49",If these Chinese women want to move to the USA they can definitely stay with me 🔥
ct_133,@L.Cannon-s8f,2025-01-15T22:48:31+00:00,"26 days, 3:15:31","Well, I'm not Chinese and I think China's leadership is terrible. In fact, it sucks."
ct_134,@AllthingsFoodieTX,2025-01-15T12:10:35+00:00,"25 days, 16:37:35",I think worldwide the reason we’re seeing military building up worldwide. It’s not for fighting each other. It’s for the great tribulation and for when money is worth nothing anymore. The people are gonna go crazy so every country is getting there military government ready.
ct_135,@SaraanSarangi,2025-01-15T10:06:32+00:00,"25 days, 14:33:32","but if we look at India. this employment crisis seems fun and nothing, managing 1.4 billion with democracy would be like India. chinese people live much better standard of living than most of people in the world even in eastern europe"
ct_136,@SaraanSarangi,2025-01-15T09:54:58+00:00,"25 days, 14:21:58","at this point i feel like PPP per capita income is a lie. russian ppp per capita was low before war. and now look at it its booming. but in reality income is same as it was before GDP growth. In India or Bangladesh the situation is pretty much same. soon global south will see stagnation in this gdp growth even, alarming"
ct_137,@wilsonguo8642,2025-01-15T05:26:35+00:00,"25 days, 9:53:35",Ironic how china accused foreign countries of planting spies when there has been concrete evidence of them planting global spies in other nations
ct_138,@ravaechdeln4256,2025-01-14T21:29:43+00:00,"25 days, 1:56:43","Not a bad documentary, but please pronounce the Chinese names properly."
ct_139,@RARochester,2025-01-14T20:29:37+00:00,"25 days, 0:56:37","China is in trouble and will only get worse when the tariffs are imposed; trying to feed, house and employ so many is no easy task."
ct_140,@-Nastika,2025-01-14T12:58:24+00:00,"24 days, 17:25:24","3:41 The problem in china is dire indeed, but the translation should follow its meaning not just follow your own interpretation. The young man been interviewed said :”No job that meets my standard(decent and earns good money in his own perspective).” Not “but I haven’t found a job yet”. Which is quite quite different."
ct_141,@Spright91,2025-01-14T11:49:12+00:00,"24 days, 16:16:12",Studying journalism in China is like studying naval strategy in Mongolia.
ct_142,@danielt.8573,2025-01-14T08:11:36+00:00,"24 days, 12:38:36","Socialism doesn't work,. never has. Socialism is stealing."
ct_143,@timothybrown5741,2025-01-14T07:08:50+00:00,"24 days, 11:35:50",Yep blame the west. We have been propping up China for years.
ct_144,@Brightly1122,2025-01-14T05:51:51+00:00,"24 days, 10:18:51","China is 1.4 billions , the whole europe + US populations dont even 1.4 billions.So with such big population this is normal , just check how many compared to EU & US then make it into % .US cannot even solve its increasing destructive homelessness problem with only population 300mill, close to 1/5 of China population.700mill in China out of poverty , can whole Europe + US top this ??"
ct_145,@backpropagation8365,2025-01-14T04:01:28+00:00,"24 days, 8:28:28",I thought the Chinese were atheists. I see them praying. Has the cultural revolution failed? Mao is not gonna like it.
ct_146,@anniehills3580,2025-01-14T00:11:13+00:00,"24 days, 4:38:13",1 in 5? I think the young people must live with parents until they can find work!!
ct_147,@cassavamellin,2025-01-13T23:43:24+00:00,"24 days, 4:10:24",if they just kep the pee pee out of the  coke we would be fine
ct_148,@marlindagomez5766,2025-01-13T15:47:56+00:00,"23 days, 20:14:56",FAKE NEWS
ct_149,@tyq5775,2025-01-13T13:32:24+00:00,"23 days, 17:59:24","Since the COVID-19 pandemic, China's politics and economy have deteriorated. As a totalitarian, privileged, and corrupt party, the political defects of the CCP have been fully exposed. The democratic, free, and equal reforms that the people have longed for have become increasingly slim under the rule of the CCP. The private economy has been severely damaged, but the CCP is still constantly strengthening the privileges and welfare levels of its own organization and personnel. It neither accepts the supervision of the people nor allows the people to make any criticisms and objections. It enjoys its rights and interests, but ignores the basic economic and welfare needs of the people. The people's confidence in the future has seriously declined."
ct_150,@bugsbunnyalex,2025-01-13T09:49:17+00:00,"23 days, 14:16:17",Pronunciation of Qianqian made my head hurt lol
ct_151,@tombutler4184,2025-01-13T07:03:50+00:00,"23 days, 11:30:50","also, q is pronounced ch.... your statements lack authority when you cannot pronounce anything"
ct_152,@tombutler4184,2025-01-13T07:02:04+00:00,"23 days, 11:29:04","*unemployed, sry"
ct_153,@tombutler4184,2025-01-13T07:01:38+00:00,"23 days, 11:28:38","yes, this is the situation in all developed countries, and has been for 20 years in Britain. The British government hides the statistics too... 6 hours work a week means you are not employed"
ct_154,@marielosjauregui9065,2025-01-13T03:32:31+00:00,"23 days, 7:59:31",It's world wide....😢
ct_155,@tdtdtd1826,2025-01-13T02:05:22+00:00,"23 days, 6:32:22",Just the beginning.getting worse and worse
ct_156,@drphilgee6430,2025-01-12T13:35:28+00:00,"22 days, 18:02:28",Too much automation has created this situation....and it's only going to get worse
ct_157,@Marco_Hauser,2025-01-12T08:47:35+00:00,"22 days, 13:14:35",The young guy trying to convince his hard working and obviously quite poor parents to invest in a restaurant and basically playing all their hopes on this to break the cycle with a chance of succeeding below 10% is quite a signal of how desperate the situation must be
ct_158,@iGuide_net,2025-01-12T01:15:04+00:00,"22 days, 5:42:04",I helped my father grow corn and soybean in the 1970s. I learned how to hunt and fish and gut and prep the kill. Growing up in Mississippi this was normal.
ct_159,@costar1838,2025-01-11T17:03:58+00:00,"21 days, 21:30:58",Chine just sent $50 billion aid to Africa
ct_160,@midnightzen69,2025-01-11T16:40:38+00:00,"21 days, 21:07:38",the reporting is so western can you at least talk about china in a more constructive way? not everyone wants to live like the west.
ct_161,@isiisorisiaint,2025-01-11T12:39:33+00:00,"21 days, 17:06:33","so you show me a youngster complaining about about not finding a job in... journalism??? in china??? what did he expect he'll be writing about??? so basically he's pissed off for not being able to sing praises to the great communist party and get paid for that, what a tragic situation for the poor guy, good for him he can at least afford to eat out and doesn't need to kook for himself. And then that 20-something poor chick not being able to find a... manager position. Oh well, what a tragedy indeed"
ct_162,@jasminejeanine2239,2025-01-10T17:45:42+00:00,"20 days, 22:12:42","Yet they want those people to get married and have kids. They don't even have jobs. No, clearly we don't need more people."
ct_163,@DK-yz9xk,2025-01-10T11:54:59+00:00,"20 days, 16:21:59",😂😂😂 please don’t believe people who’s never been to China
ct_164,@NG-cx1mm,2025-01-10T11:04:53+00:00,"20 days, 15:31:53","This is a global situation, maybe the world should change it’s parameters for progress. Maybe it is not the income per capita that is the indicator of progress?"
ct_165,@CDRZee,2025-01-10T04:07:22+00:00,"20 days, 8:34:22",Chinese leadership is fearful of reporters!  Imagine that!  The China Era is over!  Decoupling is growing in stride!   Grand buildings are just a facade.
ct_166,@OctavioLopezMaldonado,2025-01-10T02:57:57+00:00,"20 days, 7:24:57",PROPAGANDA! ❤🔥
ct_167,@OctavioLopezMaldonado,2025-01-10T02:57:41+00:00,"20 days, 7:24:41","At least in China people have shelter and food, in the United States they don't even have a health system! 🔥❤"
ct_168,@OctavioLopezMaldonado,2025-01-10T02:55:11+00:00,"20 days, 7:22:11",In Spain the youth unemployment rate is 25%! 😢
ct_169,@OctavioLopezMaldonado,2025-01-10T02:53:09+00:00,"20 days, 7:20:09","In Europe is worst, with what nerve do you dare to criticize China? 😂😂😂😂😂"
ct_170,@calcarr3211,2025-01-09T15:34:37+00:00,"19 days, 20:01:37",This is happening everywhere but it is probably worse in China because pf the massive population and academic competition 😮‍💨
ct_171,@247-v4h,2025-01-09T07:15:45+00:00,"19 days, 11:42:45","PROTECT HOMELAND AND LOVE ONES!!!​​(Not Macau, Taiwan, Hong Kong)CHINA criminal groups linger around my home shout ""destroy everyone's life, just want land, assets,money by sending more CHINA people to my homeland and pay THE DIRTY MONEY to the people origin from CHINA,CHINA STUDENT, FAKE MARRIAGE, IMMIGRANTS, ILLEGAL construction worker, ILLEGAL delivery worker , ILLEGAL restaurant worker to destroy our homeland,system public order, eventually destroy the everyone and land, rob the money...... (history learnt from CHINA ancient history)"
ct_172,@cliffto2309,2025-01-08T23:36:09+00:00,"19 days, 4:03:09",lol having statue of a dictator in the house. How brainwashed .
ct_173,@fabriziosalinaro6168,2025-01-08T09:24:25+00:00,"18 days, 13:51:25","18:08 - The city in the video is Milan, Italy!"
ct_174,@BORISUNITONE,2025-01-08T07:39:14+00:00,"18 days, 12:06:14",2:29 Bro put the whole bottle of laundry detergent into the machine 😆
ct_175,@vihodanyet,2025-01-08T00:01:48+00:00,"18 days, 4:28:48","Considering there is a banner below the video to inform the viewer that this channel is in part funded by the French and German governments, I find it hilarious how low budget they went on this documentary.1st the pronounciations of the Chinese names whether it be cities, people.. it’s diabolical attempt.2nd the overt Xi Jinping boogeyman narrative is just silly"
ct_176,@vihodanyet,2025-01-07T23:33:51+00:00,"18 days, 4:00:51",3:25 .. whoever did the subtitle translation did a really terrible and low effort job. They missed 60% of what he was saying..
ct_177,@alter1237,2025-01-07T21:16:25+00:00,"18 days, 1:43:25",did you say zengzu? hhhh
ct_178,@PeterRudesindus,2025-01-07T14:05:35+00:00,"17 days, 18:32:35",western elites are salvating at the potential low hiring costs of bigger and bigger waves of immigrants.
ct_179,@Leon-XR,2025-01-07T13:06:13+00:00,"17 days, 17:33:13","If you can't even say any chinese word right it just shows how clueless you are about China... his name is pronounced TIANCHIN, not TIANKIN. Clueless lazy journalists...."
ct_180,@philippechaniet5837,2025-01-07T11:12:45+00:00,"17 days, 15:39:45","Exactly like Japan in the 1990s following the bursting of the real estate bubble. Same causes, same consequences?"
ct_181,@jackleroy3585,2025-01-07T01:06:10+00:00,"17 days, 5:33:10",journalism is sort of a useless degree.Should have taken a stem degree.
ct_182,@kurisu100,2025-01-06T19:00:36+00:00,"16 days, 23:27:36","No school certificate, no real job future but having 3 kids. I really start to hate those people."
ct_183,@stephaniehale946,2025-01-06T17:12:58+00:00,"16 days, 21:39:58",*China is a facade.*
ct_184,@iirgendsonTyp,2025-01-06T11:13:47+00:00,"16 days, 15:40:47",If you study journalism in china you cant be very bright
ct_185,@aquilesbrinco8778,2025-01-06T09:28:26+00:00,"16 days, 13:55:26","I liked the video but still cant help feeling uneasy in the way this media piece and others talk about China as being wholly lead by its president like some dictator. What is the objective being seeked in this situation? These problems are structural, not totally related to a single person or group of infividuals. The problem isnt even unique to China tho cause both countries Im a citizen to have the same problem. These are problems greatly tied to the global economic machine, inequality is only widening worldwide. Perhaps it is time we ALL reconsider what systems we are working towards and how possible concepts might work in practical applicationsIdk im in my mid 20s and co sider myself hopeful for the good days to vome, but sometimes cant help in feeling the overwhelming anxieties of how deep and fast its all heading downhill. May it be the hard times before breakthrough. We dont deserve to live in a world where finding stability is seen as a near-impossibility: specially when theres so many of us and we can all help each other"
ct_186,@PieterJanDelbecke,2025-01-06T09:13:56+00:00,"16 days, 13:40:56",journalism and marketing...
ct_187,@johnqpublic4012,2025-01-06T04:31:45+00:00,"16 days, 8:58:45","There's exactly zero chance that Erchui currently earns $1500 EUR (~11,340rmb) per month right now at just 8 hrs/day.Maybe 5 years ago, but not today. He'd need to consistently deliver 5-10 orders per hour (minimum) and clear 5-10rmb per order (which I seriously doubt).These days, it's an over-saturated occupation much like ride hailing. Too many riders competing for too few orders. For the few orders they do manage to get, tips are virtually nonexistent.I'd be surprised if he's making half of what he claims. I wonder if he was simply saving face for the interview."
ct_188,@TT-dp8qh,2025-01-05T23:33:58+00:00,"16 days, 4:00:58",China recently losts in Trillions for Westerners' factories moved out of CN!
ct_189,@TT-dp8qh,2025-01-05T23:22:29+00:00,"16 days, 3:49:29",That country loves to fight. It develops and build more military power to impress its own and creates more tension to its neighboring countries!
ct_190,@thierryb2826,2025-01-05T17:11:05+00:00,"15 days, 21:38:05","Comparativement au nombre d'habitants, la France est à un pire niveau que la Chine, avec le terrorisme en plus."
ct_191,@pekingerleben,2025-01-05T09:43:20+00:00,"15 days, 14:10:20","""Just a facade""... are you kidding me? Chinas currency is backed up with more gold than every. When you talk about the usa doiletpaper you may say that this is just a facade, NOT CHINA. Greetings from Beijing."
ct_192,@bartonlee3594,2025-01-05T01:26:03+00:00,"15 days, 5:53:03",So sad. The China Dream has become a China Nightmare for the young people.
ct_193,@jefferylorance7988,2025-01-04T18:41:28+00:00,"14 days, 23:08:28",Freedom creates a better life.  When government stops the freedom to speak…and listen….this is a start to another revolution…a cycle China goes through…study this..
ct_194,@Master-master3,2025-01-04T07:44:10+00:00,"14 days, 12:11:10",Govt doesnt want them to contact foreigners because they can be spies. Of course unemployed young people poses many govt secrets
ct_195,@JacobAnawalt,2025-01-04T06:26:47+00:00,"14 days, 10:53:47","I believe that we are all paying the price now for the overspending by governments world-wide to save those on the door of death from COVID-19. Of course there are many systemic issues at hand, many which are the result of 5, 10, 15, and 30 years worth of social pressure and government direction, but this overspending seems to have been the trillions that have broken the camel's back and ground us into the mud."
ct_196,@luisrueda6109,2025-01-03T22:25:00+00:00,"14 days, 2:52:00",Such a loving family. Something I never had. You are rich without knowing.
ct_197,@pnketia,2025-01-03T21:32:38+00:00,"14 days, 1:59:38",This is what happens when society pushes everyone to higher education.  You get an over supply of highly educated people and an under supply of good paying jobs for them.  You cannot expect those highly educated people to work low paying jobs that those without degrees have.  Businesses are constantly looking for ways to cut labor cost in favor of profits.
ct_198,@QBZ1123,2025-01-03T20:28:16+00:00,"14 days, 0:55:16","NEET is not a new concept in industrialized countries, if you compare NEET rates across countries China's number does not stand out."
ct_199,@Nephrotreego,2025-01-03T19:59:16+00:00,"14 days, 0:26:16",This guy's Chinese pronunciation of place names is truly abysmal. Can you at least try and get the sounds right?
ct_200,@kleindavid9416,2025-01-03T18:05:56+00:00,"13 days, 22:32:56","Say what you want, but I respect that Erchui guy - he found a way to works hard without completely destroying himself, he works a lot but not a crazy amount, he has a side hustle that actually provides some value, his bigger dreams have a chance to come true - even if he might be a tad too optimistic. Still, trying to come by without abusing others"
ct_201,@fishermansbuddy3785,2025-01-03T10:56:57+00:00,"13 days, 15:23:57",In germany many big companies do layoffs due to a lack of demand for their products. This is focussed on automobile business and chemicals. Others are quite stable.
ct_202,@Woof514,2025-01-03T10:42:30+00:00,"13 days, 15:09:30","I just stopped watching this. Blsht western antipropaganda! This guy is ""poor"" with his iphone and choosing suitable job. I got my MD in electrical in 2013, post 2008 in Croatia (lasted until ca 2018), i had old used LG phone, living in my family home and earning 600€/month. Not nearly enough to go through a month! While unemployment was close to 30%. That's bad. This guy is spoiled brat"
ct_203,@PauloConstantino167,2025-01-03T08:38:03+00:00,"13 days, 13:05:03",19:56 they have a statue of Trump how cute
ct_204,@jeff0247598,2025-01-03T05:34:09+00:00,"13 days, 10:01:09",What is the Chinese Dream?
ct_205,@thomasspatz8888,2025-01-02T22:17:18+00:00,"13 days, 2:44:18",ARTE! Do you use a dark filter?
ct_206,@SaretGnasoh,2025-01-02T16:06:28+00:00,"12 days, 20:33:28",Ah typical western media smearing propaganda 😅
ct_207,@whatsgreataboutchina1375,2025-01-02T16:04:12+00:00,"12 days, 20:31:12",good documentary. but as such a big station: can you get the city names right? it is not so hard to pronounce correctly. I can help you or just use google.
ct_208,@edgarkuijer5755,2025-01-02T15:56:56+00:00,"12 days, 20:23:56",Authoritarian regimes are fundamentaly weak because they don't tolerate any critical feedback. They won't admit mistakes and cannot change for the better.
ct_209,@theboredprogrammer1114,2025-01-02T13:20:49+00:00,"12 days, 17:47:49","Us millenials and gen z all over the world are subjected to these hard economies in our countries, yet governments have the audacity to be alarmed that we don't get married or have children like it used to be. It seems like there's a class crisis and cost of living crisis globally."
ct_210,@basshunterdota625,2025-01-02T07:22:52+00:00,"12 days, 11:49:52",Same is the case in other asian countries when we have too much people with degrees it's bound to happen.
ct_211,@meyligo,2025-01-01T13:04:25+00:00,"11 days, 17:31:25","It isn't possible that there will be no unemployed in a country. Of course jobs are not enough, that is why it is better that people have lands to plant on because when you don't have a job you are still eating. People that only have citylife cannot eat without a job. There is no land to survive on. Not everyone is meant to be in the city, some people needs to be in the simple lands because the city is already full of people and if all lands becomes city, there will be no more farms to plant on."
ct_212,@sumitvashishtha5183,2025-01-01T10:22:25+00:00,"11 days, 14:49:25",Why don't you talk about your own countries instead of running anti-east campaigns!
ct_213,@cladnow,2024-12-31T16:48:06+00:00,"10 days, 21:15:06","Journalism nowhere pays. Doesn't really matter if its from China or Harvard or Stanford. It's not engineering, medicine, Law, business ,eco and sciences"
ct_214,@gf5617,2024-12-31T10:21:34+00:00,"10 days, 14:48:34",1 billion+ people cant sell their imaginations?!????Made In China social guidance🙈🙉🙊
ct_215,@SelineSharon,2024-12-31T07:27:28+00:00,"10 days, 11:54:28","Nothing wrong to work in the field. Farming is big business too, you know. People needs food everyday."
ct_216,@YanQi.,2024-12-31T04:47:09+00:00,"10 days, 9:14:09","China is so big and rich, why do the locals even need to work. They only need to grow anything behind their house they already have food. 😅😅😅"
ct_217,@therazakshow1264,2024-12-31T01:44:07+00:00,"10 days, 6:11:07",Do not find a job but create it
ct_218,@DressingUpDollyLady,2024-12-31T01:05:44+00:00,"10 days, 5:32:44",but they are doing well. how else would that subway train be running? someone has a job. how would they all have bikes? someone is building and the citizens bought them. how are their clothes staying clean? they clearly can pay to wash clothes and bathe. how else do they have all the latest technology shining bright on the buildings? someone built them. so they can't be doing that bad.... a part from when they try to withdraw money out of their own bank accounts........
ct_219,@Beru700,2024-12-30T20:58:34+00:00,"10 days, 1:25:34","The problem is not the government but the people, the Chinese people are so  a lot of population   also Resources is a not enough all Chinese people that not everyone can find money and work."
ct_220,@gren1977,2024-12-30T20:01:31+00:00,"10 days, 0:28:31","man, i really wish politics didn't get in the way of progress, or our lives as individuals. we are all working hard to feed our families, then some asshat in power thinks they've got ambitions and have to ruin it for everyone. billionaires are bad enough, politicians are worse... nevermind billionaire politicians :P"
ct_221,@Tony63716,2024-12-30T10:17:07+00:00,"9 days, 14:44:07",Have you got your share in 1.6 billion dollars lies from US yet.https://www.youtube.com/watch?v=QcpCQLYthX8
ct_222,@Tony63716,2024-12-30T09:09:41+00:00,"9 days, 13:36:41","Education is to train how you think and optimize your talents in different sectors.Rapid technological change may not help pressing social needs, and despite rising connectivity, many feel lonely and voiceless. Many of such deep transformations require not only local, but also global solutions. Education systems are certainly influenced by these trends, but they also have the power to affect them. For example, schools are called to help children develop the types of skills, knowledge and competencies required of a 21st century global labour market, but they should also help prepare the new generations for creating the jobs of the future, those that do not exist yet. What these recent trends mean for each education system is a pressing and open-ended question for policy makers, teachers, parents, and students who are ultimately responsible for the future of education in a world characterized by uncertainty, diversity, and rapid changes.Reply"
ct_223,@Tony63716,2024-12-30T09:07:59+00:00,"9 days, 13:34:59","Education is to train how you think and optimize your talents in different sectors.Rapid technological change may not help pressing social needs, and despite rising connectivity, many feel lonely and voiceless. Many of such deep transformations require not only local, but also global solutions. Education systems are certainly influenced by these trends, but they also have the power to affect them. For example, schools are called to help children develop the types of skills, knowledge and competencies required of a 21st century global labour market, but they should also help prepare the new generations for creating the jobs of the future, those that do not exist yet. What these recent trends mean for each education system is a pressing and open-ended question for policy makers, teachers, parents, and students who are ultimately responsible for the future of education in a world characterized by uncertainty, diversity, and rapid changes.Reply"
ct_224,@soy-l9k,2024-12-30T07:18:54+00:00,"9 days, 11:45:54",i tot every country having the same problem
ct_225,@Tony63716,2024-12-30T06:03:19+00:00,"9 days, 10:30:19",Their life and education is much better then US
ct_226,@RobertSutton-n2q,2024-12-30T05:39:51+00:00,"9 days, 10:06:51",CCP numbers are faked chinese economists have even said youth unemployment in china is 47% and then they were punished
ct_227,@mageedays,2024-12-30T02:30:50+00:00,"9 days, 6:57:50",Yeah right. That's china now.😅
ct_228,@Max1stMolar,2024-12-30T01:43:51+00:00,"9 days, 6:10:51",why doesn't this journalist hide the names and faces of the interviewees? these interviewed might be in danger
ct_229,@Jojo-vv9ue,2024-12-29T13:37:52+00:00,"8 days, 18:04:52",The pronunciation of the names make me cringe. Kyen Kyen? 🤐
ct_230,@artetvdocumentary,2024-12-29T12:34:52+00:00,"8 days, 17:01:52","Youth unemployment is an issue across the world. What's the situation like in your country? 🌎For an alternative viewpoint, check out our film 'Back to Bulgaria'. When Bulgaria 🇧🇬 joined the European Union 🇪🇺 in 2004 many young Bulgarians went abroad to find work leaving the country depopulated.Here, we follow those who are now coming back to start businesses in their homeland. Check it out 👉 https://www.youtube.com/watch?v=tcDRCYOvN5s&t=1s"
ct_231,@praveenm6204,2024-12-29T09:24:37+00:00,"8 days, 13:51:37",CCP is betraying its own people for decades😢😢😢
ct_232,@thesailingkiwi,2024-12-29T07:15:21+00:00,"8 days, 11:42:21",makes my $16k a month seem excessive
ct_233,@Krush0-0,2024-12-29T05:18:52+00:00,"8 days, 9:45:52",I lived in China for the last 17 years and have traveled to India before.  These 2 most populous countries set the worse example for socialism and democratic system.
ct_234,@CollDott,2024-12-29T02:35:03+00:00,"8 days, 7:02:03",China has Obey No Dream!!😅😅😅😅
ct_235,@CollDott,2024-12-29T02:26:52+00:00,"8 days, 6:53:52","Correction: there is No longer ""middle class"" in China!! They have been wiped out totally due to housing debt!!"
ct_236,@CollDott,2024-12-29T02:20:16+00:00,"8 days, 6:47:16",Def more than one in five!!! I saw a young girl kneel on their side walk begging for money!! A young girl that resorted to begging due to complete hopelessness of getting employed!! Unimaginable that authoritarian administration would create this magnitude of poverty!! Shame!!
ct_237,@user-zo6xg8bx4l,2024-12-28T23:26:33+00:00,"8 days, 3:53:33","FAFO!!!!!   CCP China can have peace and prosperity, or war (or threaten war), but, NOT BOTH. When CCP China began threatening war over Taiwan and claiming the S. China Sea as their sovereign territory (to the CHEERING of the Chinese people) with its Wolf/Warrior diplomacy, the West realized that depending on CCP China for their supply chains was a FOOLS GAME...along with investing in and trading with CCP China. Also, don't forget China's support of Russia's immoral war in Ukraine!! So, ALL of the Chinese citizen's jobs. directly and indirectly reliant on foreign trade or investment, are OVER. This is the direct result of the EVIL. CRININAL, and IGNORANT CCP."
ct_238,@vriusxi5940,2024-12-28T20:58:55+00:00,"8 days, 1:25:55",支已爆，將近亡党亡国
ct_239,@IlovemysonTboy,2024-12-28T20:49:00+00:00,"8 days, 1:16:00",Like how the old Chinese man said to his son ' we are in a cycle and all we are doing our whole lives is pulling a cart' who doesn't feel like that in a capitalist social or any modern societys.
ct_240,@mrdanielleebrown,2024-12-28T14:31:51+00:00,"7 days, 18:58:51",The military wants the youth in these war hungry countries. Unemployment drives youth military enlistment without forcing a draft. You get a more willful soldier. Drafts produce soldiers with negative attitudes towards war.
ct_241,@mariorico440,2024-12-28T13:12:36+00:00,"7 days, 17:39:36",Come to America . Americans need more Chinese restaurants and liquor stores.
ct_242,@Jay-nq1wh,2024-12-28T03:13:23+00:00,"7 days, 7:40:23",The little pee pee China “men” syndrome 😂
ct_243,@Jay-nq1wh,2024-12-28T03:12:36+00:00,"7 days, 7:39:36",All the American’s with their huge dongs are stealing all these Asian women from the China “men”😂
ct_244,@Jay-nq1wh,2024-12-28T03:12:19+00:00,"7 days, 7:39:19",All the American’s with their huge dongs are stealing all these Asian women from the China “men”😂
ct_245,@Jay-nq1wh,2024-12-28T03:09:44+00:00,"7 days, 7:36:44",Inadequate 3 incher China “men”😂
ct_246,@Jay-nq1wh,2024-12-28T03:09:09+00:00,"7 days, 7:36:09",Little wee wee China men😂
ct_247,@Jay-nq1wh,2024-12-28T03:08:37+00:00,"7 days, 7:35:37",Weak 3 incher China “men” 😂
ct_248,@gladegoodrich2297,2024-12-28T02:39:10+00:00,"7 days, 7:06:10",Walmart built China!Now they are leaving and buying from other countries.China is toast.
ct_249,@Birdsfly11,2024-12-27T22:56:15+00:00,"7 days, 3:23:15","The main problem in China is not the people who want to work, it's Xi Jinping and his lies about how bad his economy is really doing. Wake up young people and take your future from the gangsters in Beijing or you'll live chasing a dream that will never materialize! The world sees what Xi wants to hide as sure as the earth spins and the sun rises!"
ct_250,@cobra1010,2024-12-27T22:19:22+00:00,"7 days, 2:46:22",Also this aggressive country with its dictator-leadership has to learn that massive growth and expansion can come to an end. Or at least be interrupted.
ct_251,@natkojurdana9673,2024-12-27T21:26:12+00:00,"7 days, 1:53:12","I find it fascinating that under Chinese socialism there are no state pensions for people outside main cities. In my home country Croatia (which had socialism during Yugoslavia) we still have state pensions for every worker. It is often not much, but even people who never worked get some minimal amount each month after they turn 65. That is definetly not enough to cover all daily expenses, but many people rely on family/relatives and some have a little side-hustle.My point being - what kind of socialism is that when you don't provide social benefits for your people? That's socialism in name only!"
ct_252,@chrishouseman4781,2024-12-27T18:07:59+00:00,"6 days, 22:34:59",The difference between China and the US is China will develop jobs for these people and make sure they're cared for
ct_253,@user-rama-56,2024-12-27T17:49:23+00:00,"6 days, 22:16:23","Stupid propaganda! It would be better if you talked about the disillusionment of Western European youth, it's much more relevant."
ct_254,@henriktranvanhien7021,2024-12-27T17:09:44+00:00,"6 days, 21:36:44","As usual, communist and/or dictatorial governments don't want others to tell stories about how tough lives are for their struggling citizens. They want people to live in a rosy virtual reality in which good and better things are abundant."
ct_255,@ataksnajpera,2024-12-27T15:01:40+00:00,"6 days, 19:28:40",I hate that monotonous AI voice!
ct_256,@almurabitun,2024-12-27T14:07:30+00:00,"6 days, 18:34:30",The Chinese are the most brutal race
ct_257,@Alan-megan,2024-12-27T13:12:18+00:00,"6 days, 17:39:18",what do people expect? 1.45billion people and everyone live happy ever after??
ct_258,@MikeHunt-rh1rp,2024-12-27T11:46:50+00:00,"6 days, 16:13:50",A journalism qualification in China is about as useful as a chocolate teapot... complete oxymoron unless you're pushing propaganda for the CCP😄
ct_259,@scalawag6878,2024-12-27T11:02:31+00:00,"6 days, 15:29:31","China is a failed state that has absolutely zero to offer the world. The fact that some people believe that China is a first world nation is completely preposterous. China will continue to decline because of it's  insanely stupid ideas about one child policy and trying to strong arm the world into Chinese ways of thinking, which are intellectually bankrupt."
ct_260,@j_klumpp,2024-12-27T09:14:18+00:00,"6 days, 13:41:18","The censorship is very real in China but this reporting takes it a little far in their bias toward the government. The characters in the video are great and very true to life but the narration comes across as grabbing at every opportunity to take a jab at the party and ""Xi."" Good video, but could definitely use with some more objective narration (and better pronunciation of names). Also poverty is existent in China but as far as I've seen (I live here) there's no abject poverty to the extent of starving or freezing, aka ""surviving"" is not a challenge."
ct_261,@smldis,2024-12-27T08:04:32+00:00,"6 days, 12:31:32","Ok, but why showing milan central station in Italy at minute https://youtu.be/9S7gULymU2A?si=FaB5rHkMBk51Az56&t=1089"
ct_262,@pabsswede8740,2024-12-27T07:01:49+00:00,"6 days, 11:28:49",That guy's parents have not a single grey hair?!?!!?
ct_263,@brunbeero5106,2024-12-27T06:19:53+00:00,"6 days, 10:46:53","Okay so this is happening to us all. We don't have to wait for any other country to ""fall"" in this job reality. What are governments waiting?"
ct_264,@chrissmith7837,2024-12-27T04:48:09+00:00,"6 days, 9:15:09","Anyone in the knowledge business is going to struggle in this environment, and China will have the biggest problems, faster than other countries, because of its pace of modernisation. Smart guy, wrong major. There are fewer and fewer good majors for the immediate future. Culture is in the middle of an explosion."
ct_265,@shallperngte6977,2024-12-27T02:13:57+00:00,"6 days, 6:40:57","What's the point of you lying every day, China is still getting stronger and stronger, but you are becoming more and more despised"
ct_266,@jamesbarry1673,2024-12-27T02:02:13+00:00,"6 days, 6:29:13",I word to the wise it's just not China
ct_267,@vikk-u7w,2024-12-27T01:00:18+00:00,"6 days, 5:27:18","Also worth noting that China is facing a historic drop in births and a population decline as well. Which means the local market is not strong, hence the external focus. Yet outside China, the global economy isn't strong enough either. Its a lose-lose unless you're already rich."
ct_268,@CausticLemons7,2024-12-26T23:44:11+00:00,"6 days, 4:11:11",I'm appreciative of these individual stories because we often see a focus on industrial and economic moves. These help keep us grounded about what those spreadsheets really mean at the end of the day.
